Run 1,, ,run 2,,,run 3 ,,changed detectors,run 1 - H2 D2,,,run 2,,,run 3 ,,,run 1 - h2,,,run 2,,,run 3,,,run 1 with filter,dummy data,,run 2 with nd 1 absorptive filter,broad band anti reflective coating 350 - 700 nm,,run 3 with filter,,,run 4,
wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts)
497.9,12.5,,497.9,17.89,,497.9,18.28,,641.49,-8.38,,641.49,-5.23,,641.49,-10.77,,641.49,-0.15,,641.49,-7.77,,641.49,9.38,,641.49,-6.77,,641.49,2.08,,641.49,-6.62,,641.49,-3.38
498.12,12.5,,498.12,14.89,,498.12,14.28,,641.5,-1.38,,641.5,3.77,,641.5,0.23,,641.5,12.85,,641.5,8.23,,641.5,-6.62,,641.5,-4.77,,641.5,-9.92,,641.5,-2.62,,641.5,-3.38
498.35,16.5,,498.35,18.89,,498.35,16.28,,641.52,-7.38,,641.52,0.77,,641.52,6.23,,641.52,-2.15,,641.52,-5.77,,641.52,-4.62,,641.52,-24.77,,641.52,-1.92,,641.52,-3.62,,641.52,4.62
498.57,19.5,,498.57,22.89,,498.57,18.28,,641.54,-8.38,,641.54,-7.23,,641.54,9.23,,641.54,2.85,,641.54,-0.77,,641.54,7.38,,641.54,-13.77,,641.54,-1.92,,641.54,5.38,,641.54,-0.38
498.8,15.5,,498.8,12.89,,498.8,18.28,,641.55,15.62,,641.55,15.77,,641.55,20.23,,641.55,22.85,,641.55,16.23,,641.55,25.38,,641.55,15.23,,641.55,15.08,,641.55,14.38,,641.55,34.62
499.02,16.5,,499.02,20.89,,499.02,19.28,,641.57,15.62,,641.57,16.77,,641.57,3.23,,641.57,28.85,,641.57,12.23,,641.57,25.38,,641.57,13.23,,641.57,32.08,,641.57,14.38,,641.57,19.62
499.25,18.5,,499.25,16.89,,499.25,18.28,,641.59,12.62,,641.59,-0.23,,641.59,-3.77,,641.59,4.85,,641.59,-11.77,,641.59,1.38,,641.59,-2.77,,641.59,12.08,,641.59,2.38,,641.59,-3.38
499.47,12.5,,499.47,15.89,,499.47,16.28,,641.6,1.62,,641.6,2.77,,641.6,-3.77,,641.6,1.85,,641.6,-9.77,,641.6,5.38,,641.6,-2.77,,641.6,-5.92,,641.6,0.38,,641.6,3.62
499.7,19.5,,499.7,11.89,,499.7,15.28,,641.62,-12.38,,641.62,4.77,,641.62,3.23,,641.62,-1.15,,641.62,-0.77,,641.62,4.38,,641.62,-1.77,,641.62,3.08,,641.62,5.38,,641.62,12.62
499.92,13.5,,499.92,9.89,,499.92,15.28,,641.64,-17.38,,641.64,-20.23,,641.64,-6.77,,641.64,-5.15,,641.64,-11.77,,641.64,-2.62,,641.64,-0.77,,641.64,-9.92,,641.64,-6.62,,641.64,-12.38
500.15,18.5,,500.15,13.89,,500.15,19.28,,641.65,-10.38,,641.65,-11.23,,641.65,-2.77,,641.65,-11.15,,641.65,-7.77,,641.65,-4.62,,641.65,-2.77,,641.65,1.08,,641.65,9.38,,641.65,-7.38
500.37,10.5,,500.37,11.89,,500.37,15.28,,641.67,-13.38,,641.67,-14.23,,641.67,1.23,,641.67,-10.15,,641.67,-2.77,,641.67,15.38,,641.67,15.23,,641.67,-3.92,,641.67,13.38,,641.67,-7.38
500.6,12.5,,500.6,17.89,,500.6,18.28,,641.69,-11.38,,641.69,-11.23,,641.69,15.23,,641.69,-9.15,,641.69,13.23,,641.69,12.38,,641.69,6.23,,641.69,-4.92,,641.69,3.38,,641.69,2.62
500.82,9.5,,500.82,15.89,,500.82,15.28,,641.7,2.62,,641.7,4.77,,641.7,13.23,,641.7,2.85,,641.7,12.23,,641.7,9.38,,641.7,21.23,,641.7,13.08,,641.7,25.38,,641.7,0.62
501.05,24.5,,501.05,24.89,,501.05,26.28,,641.72,8.62,,641.72,1.77,,641.72,17.23,,641.72,5.85,,641.72,17.23,,641.72,7.38,,641.72,8.23,,641.72,16.08,,641.72,33.38,,641.72,11.62
501.28,18.5,,501.28,16.89,,501.28,17.28,,641.74,3.62,,641.74,4.77,,641.74,14.23,,641.74,7.85,,641.74,12.23,,641.74,5.38,,641.74,4.23,,641.74,19.08,,641.74,25.38,,641.74,21.62
501.5,17.5,,501.5,10.89,,501.5,22.28,,641.75,3.62,,641.75,8.77,,641.75,-0.77,,641.75,3.85,,641.75,10.23,,641.75,2.38,,641.75,-6.77,,641.75,-9.92,,641.75,8.38,,641.75,3.62
501.73,17.5,,501.73,13.89,,501.73,18.28,,641.77,1.62,,641.77,-6.23,,641.77,-1.77,,641.77,-0.15,,641.77,1.23,,641.77,1.38,,641.77,-0.77,,641.77,-4.92,,641.77,7.38,,641.77,2.62
501.95,14.5,,501.95,16.89,,501.95,20.28,,641.79,-1.38,,641.79,-2.23,,641.79,-4.77,,641.79,3.85,,641.79,-5.77,,641.79,1.38,,641.79,-7.77,,641.79,-7.92,,641.79,0.38,,641.79,-16.38
502.18,17.5,,502.18,15.89,,502.18,16.28,,641.8,4.62,,641.8,-4.23,,641.8,-5.77,,641.8,3.85,,641.8,6.23,,641.8,-6.62,,641.8,-7.77,,641.8,1.08,,641.8,-8.62,,641.8,-8.38
502.4,16.5,,502.4,15.89,,502.4,14.28,,641.82,-2.38,,641.82,4.77,,641.82,9.23,,641.82,-0.15,,641.82,4.23,,641.82,-2.62,,641.82,-8.77,,641.82,8.08,,641.82,1.38,,641.82,14.62
502.63,16.5,,502.63,14.89,,502.63,17.28,,641.84,7.62,,641.84,3.77,,641.84,21.23,,641.84,9.85,,641.84,8.23,,641.84,5.38,,641.84,-6.77,,641.84,9.08,,641.84,19.38,,641.84,21.62
502.85,15.5,,502.85,8.89,,502.85,14.28,,641.85,18.62,,641.85,-2.23,,641.85,29.23,,641.85,12.85,,641.85,3.23,,641.85,10.38,,641.85,-2.77,,641.85,11.08,,641.85,11.38,,641.85,6.62
503.08,15.5,,503.08,14.89,,503.08,14.28,,641.87,25.62,,641.87,17.77,,641.87,8.23,,641.87,9.85,,641.87,17.23,,641.87,-3.62,,641.87,3.23,,641.87,12.08,,641.87,35.38,,641.87,4.62
503.3,12.5,,503.3,10.89,,503.3,18.28,,641.88,9.62,,641.88,-3.23,,641.88,-1.77,,641.88,-12.15,,641.88,4.23,,641.88,6.38,,641.88,12.23,,641.88,6.08,,641.88,18.38,,641.88,13.62
503.53,12.5,,503.53,13.89,,503.53,20.28,,641.9,1.62,,641.9,-0.23,,641.9,-5.77,,641.9,-9.15,,641.9,-4.77,,641.9,2.38,,641.9,3.23,,641.9,-21.92,,641.9,13.38,,641.9,-0.38
503.75,15.5,,503.75,18.89,,503.75,25.28,,641.92,5.62,,641.92,0.77,,641.92,-8.77,,641.92,2.85,,641.92,-2.77,,641.92,-1.62,,641.92,-1.77,,641.92,-19.92,,641.92,11.38,,641.92,-3.38
503.98,10.5,,503.98,16.89,,503.98,22.28,,641.93,4.62,,641.93,1.77,,641.93,3.23,,641.93,18.85,,641.93,23.23,,641.93,10.38,,641.93,-3.77,,641.93,0.08,,641.93,17.38,,641.93,6.62
504.2,8.5,,504.2,16.89,,504.2,19.28,,641.95,-2.38,,641.95,-4.23,,641.95,3.23,,641.95,3.85,,641.95,10.23,,641.95,-3.62,,641.95,-15.77,,641.95,-10.92,,641.95,1.38,,641.95,-5.38
504.43,12.5,,504.43,12.89,,504.43,19.28,,641.97,-7.38,,641.97,-8.23,,641.97,-5.77,,641.97,-13.15,,641.97,-19.77,,641.97,-10.62,,641.97,-6.77,,641.97,-18.92,,641.97,-1.62,,641.97,-3.38
504.65,20.5,,504.65,22.89,,504.65,23.28,,641.98,-11.38,,641.98,-9.23,,641.98,-12.77,,641.98,-14.15,,641.98,-25.77,,641.98,-21.62,,641.98,-15.77,,641.98,-17.92,,641.98,-18.62,,641.98,-26.38
504.88,15.5,,504.88,16.89,,504.88,18.28,,642,2.62,,642,9.77,,642,-6.77,,642,5.85,,642,-4.77,,642,0.38,,642,-1.77,,642,-1.92,,642,9.38,,642,-7.38
505.1,11.5,,505.1,13.89,,505.1,15.28,,642.02,2.62,,642.02,14.77,,642.02,-0.77,,642.02,-8.15,,642.02,-7.77,,642.02,-3.62,,642.02,10.23,,642.02,-7.92,,642.02,1.38,,642.02,-0.38
505.33,15.5,,505.33,12.89,,505.33,15.28,,642.03,6.62,,642.03,14.77,,642.03,7.23,,642.03,-5.15,,642.03,-6.77,,642.03,12.38,,642.03,15.23,,642.03,12.08,,642.03,11.38,,642.03,7.62
505.55,15.5,,505.55,20.89,,505.55,19.28,,642.05,-7.38,,642.05,5.77,,642.05,1.23,,642.05,3.85,,642.05,2.23,,642.05,6.38,,642.05,-7.77,,642.05,-7.92,,642.05,-3.62,,642.05,4.62
505.78,14.5,,505.78,14.89,,505.78,15.28,,642.07,-9.38,,642.07,-14.23,,642.07,-8.77,,642.07,-2.15,,642.07,-12.77,,642.07,-2.62,,642.07,-1.77,,642.07,-13.92,,642.07,-3.62,,642.07,-0.38
506,17.5,,506,15.89,,506,17.28,,642.08,13.62,,642.08,4.77,,642.08,0.23,,642.08,1.85,,642.08,-6.77,,642.08,9.38,,642.08,4.23,,642.08,-6.92,,642.08,2.38,,642.08,5.62
506.23,15.5,,506.23,12.89,,506.23,16.28,,642.1,4.62,,642.1,0.77,,642.1,3.23,,642.1,1.85,,642.1,-1.77,,642.1,2.38,,642.1,-0.77,,642.1,-6.92,,642.1,5.38,,642.1,6.62
506.45,14.5,,506.45,16.89,,506.45,19.28,,642.12,7.62,,642.12,3.77,,642.12,-3.77,,642.12,3.85,,642.12,5.23,,642.12,7.38,,642.12,6.23,,642.12,-8.92,,642.12,13.38,,642.12,-0.38
506.68,14.5,,506.68,13.89,,506.68,14.28,,642.13,6.62,,642.13,2.77,,642.13,3.23,,642.13,-1.15,,642.13,6.23,,642.13,13.38,,642.13,5.23,,642.13,0.08,,642.13,11.38,,642.13,-12.38
506.9,16.5,,506.9,18.89,,506.9,19.28,,642.15,-4.38,,642.15,10.77,,642.15,5.23,,642.15,2.85,,642.15,0.23,,642.15,4.38,,642.15,2.23,,642.15,2.08,,642.15,8.38,,642.15,-8.38
507.13,16.5,,507.13,18.89,,507.13,22.28,,642.17,4.62,,642.17,5.77,,642.17,-13.77,,642.17,-6.15,,642.17,-10.77,,642.17,-14.62,,642.17,-6.77,,642.17,-11.92,,642.17,-8.62,,642.17,-19.38
507.35,11.5,,507.35,16.89,,507.35,16.28,,642.18,-6.38,,642.18,-21.23,,642.18,-15.77,,642.18,-16.15,,642.18,0.23,,642.18,-9.62,,642.18,-5.77,,642.18,-24.92,,642.18,1.38,,642.18,-12.38
507.58,12.5,,507.58,14.89,,507.58,13.28,,642.2,9.62,,642.2,11.77,,642.2,-21.77,,642.2,-7.15,,642.2,2.23,,642.2,5.38,,642.2,-1.77,,642.2,6.08,,642.2,14.38,,642.2,-14.38
507.8,10.5,,507.8,12.89,,507.8,17.28,,642.22,21.62,,642.22,19.77,,642.22,9.23,,642.22,21.85,,642.22,7.23,,642.22,34.38,,642.22,1.23,,642.22,20.08,,642.22,7.38,,642.22,18.62
508.03,38.5,,508.03,28.89,,508.03,31.28,,642.23,21.62,,642.23,17.77,,642.23,31.23,,642.23,23.85,,642.23,20.23,,642.23,24.38,,642.23,7.23,,642.23,16.08,,642.23,15.38,,642.23,13.62
508.25,13.5,,508.25,12.89,,508.25,21.28,,642.25,0.62,,642.25,11.77,,642.25,13.23,,642.25,5.85,,642.25,19.23,,642.25,18.38,,642.25,11.23,,642.25,9.08,,642.25,25.38,,642.25,2.62
508.48,16.5,,508.48,12.89,,508.48,21.28,,642.27,-3.38,,642.27,13.77,,642.27,22.23,,642.27,18.85,,642.27,15.23,,642.27,28.38,,642.27,9.23,,642.27,19.08,,642.27,17.38,,642.27,15.62
508.7,13.5,,508.7,13.89,,508.7,12.28,,642.28,9.62,,642.28,2.77,,642.28,10.23,,642.28,4.85,,642.28,21.23,,642.28,17.38,,642.28,19.23,,642.28,11.08,,642.28,5.38,,642.28,8.62
508.93,18.5,,508.93,18.89,,508.93,16.28,,642.3,4.62,,642.3,-9.23,,642.3,-12.77,,642.3,3.85,,642.3,8.23,,642.3,7.38,,642.3,0.23,,642.3,-13.92,,642.3,5.38,,642.3,-9.38
509.15,11.5,,509.15,16.89,,509.15,13.28,,642.32,5.62,,642.32,-9.23,,642.32,-9.77,,642.32,-4.15,,642.32,1.23,,642.32,-8.62,,642.32,-2.77,,642.32,-17.92,,642.32,-10.62,,642.32,-16.38
509.38,12.5,,509.38,11.89,,509.38,16.28,,642.33,13.62,,642.33,-1.23,,642.33,-5.77,,642.33,-3.15,,642.33,20.23,,642.33,2.38,,642.33,1.23,,642.33,-13.92,,642.33,-1.62,,642.33,4.62
509.6,17.5,,509.6,16.89,,509.6,16.28,,642.35,7.62,,642.35,-2.23,,642.35,-0.77,,642.35,-8.15,,642.35,0.23,,642.35,-8.62,,642.35,-15.77,,642.35,-0.92,,642.35,9.38,,642.35,7.62
509.83,14.5,,509.83,18.89,,509.83,19.28,,642.37,-13.38,,642.37,-11.23,,642.37,-2.77,,642.37,-27.15,,642.37,-3.77,,642.37,-3.62,,642.37,-33.77,,642.37,-9.92,,642.37,-14.62,,642.37,-41.38
510.05,13.5,,510.05,18.89,,510.05,15.28,,642.38,-11.38,,642.38,-4.23,,642.38,-18.77,,642.38,-23.15,,642.38,-8.77,,642.38,-22.62,,642.38,-21.77,,642.38,-21.92,,642.38,-24.62,,642.38,-27.38
510.28,12.5,,510.28,12.89,,510.28,17.28,,642.4,67.62,,642.4,72.77,,642.4,59.23,,642.4,66.85,,642.4,73.23,,642.4,72.38,,642.4,79.23,,642.4,77.08,,642.4,73.38,,642.4,75.62
510.5,13.5,,510.5,14.89,,510.5,16.28,,642.42,154.62,,642.42,169.77,,642.42,156.23,,642.42,173.85,,642.42,167.23,,642.42,181.38,,642.42,212.23,,642.42,183.08,,642.42,192.38,,642.42,179.62
510.73,12.5,,510.73,17.89,,510.73,16.28,,642.43,9.62,,642.43,30.77,,642.43,15.23,,642.43,17.85,,642.43,20.23,,642.43,26.38,,642.43,22.23,,642.43,16.08,,642.43,26.38,,642.43,24.62
510.95,9.5,,510.95,16.89,,510.95,17.28,,642.45,-11.38,,642.45,-7.23,,642.45,-1.77,,642.45,-20.15,,642.45,1.23,,642.45,-22.62,,642.45,-17.77,,642.45,-16.92,,642.45,-21.62,,642.45,-6.38
511.18,11.5,,511.18,12.89,,511.18,17.28,,642.47,3.62,,642.47,4.77,,642.47,8.23,,642.47,-7.15,,642.47,1.23,,642.47,6.38,,642.47,-14.77,,642.47,-0.92,,642.47,1.38,,642.47,-4.38
511.4,11.5,,511.4,14.89,,511.4,20.28,,642.48,3.62,,642.48,7.77,,642.48,0.23,,642.48,-0.15,,642.48,-4.77,,642.48,17.38,,642.48,-13.77,,642.48,-7.92,,642.48,11.38,,642.48,1.62
511.63,13.5,,511.63,15.89,,511.63,21.28,,642.5,-2.38,,642.5,-4.23,,642.5,-4.77,,642.5,-1.15,,642.5,-1.77,,642.5,-4.62,,642.5,-8.77,,642.5,-15.92,,642.5,1.38,,642.5,-4.38
511.85,14.5,,511.85,14.89,,511.85,15.28,,642.51,-1.38,,642.51,-7.23,,642.51,6.23,,642.51,4.85,,642.51,5.23,,642.51,-2.62,,642.51,-5.77,,642.51,-6.92,,642.51,2.38,,642.51,-5.38
512.08,10.5,,512.08,13.89,,512.08,18.28,,642.53,3.62,,642.53,-3.23,,642.53,1.23,,642.53,-6.15,,642.53,-13.77,,642.53,4.38,,642.53,-12.77,,642.53,-9.92,,642.53,-4.62,,642.53,-4.38
512.3,15.5,,512.3,18.89,,512.3,15.28,,642.55,4.62,,642.55,-15.23,,642.55,-9.77,,642.55,-10.15,,642.55,-6.77,,642.55,5.38,,642.55,-1.77,,642.55,0.08,,642.55,3.38,,642.55,-1.38
512.53,13.5,,512.53,14.89,,512.53,15.28,,642.56,29.62,,642.56,-0.23,,642.56,4.23,,642.56,2.85,,642.56,9.23,,642.56,19.38,,642.56,3.23,,642.56,6.08,,642.56,11.38,,642.56,15.62
512.75,20.5,,512.75,21.89,,512.75,16.28,,642.58,7.62,,642.58,-0.23,,642.58,4.23,,642.58,7.85,,642.58,14.23,,642.58,34.38,,642.58,1.23,,642.58,-1.92,,642.58,13.38,,642.58,3.62
512.98,11.5,,512.98,16.89,,512.98,15.28,,642.6,-2.38,,642.6,-6.23,,642.6,-13.77,,642.6,-14.15,,642.6,13.23,,642.6,14.38,,642.6,2.23,,642.6,-3.92,,642.6,0.38,,642.6,-4.38
513.2,10.5,,513.2,14.89,,513.2,17.28,,642.61,4.62,,642.61,-3.23,,642.61,-0.77,,642.61,-11.15,,642.61,13.23,,642.61,9.38,,642.61,2.23,,642.61,2.08,,642.61,8.38,,642.61,-2.38
513.43,15.5,,513.43,16.89,,513.43,17.28,,642.63,7.62,,642.63,10.77,,642.63,12.23,,642.63,2.85,,642.63,6.23,,642.63,17.38,,642.63,16.23,,642.63,-0.92,,642.63,16.38,,642.63,9.62
513.65,14.5,,513.65,17.89,,513.65,20.28,,642.65,3.62,,642.65,3.77,,642.65,19.23,,642.65,20.85,,642.65,8.23,,642.65,2.38,,642.65,11.23,,642.65,17.08,,642.65,6.38,,642.65,2.62
513.88,14.5,,513.88,14.89,,513.88,14.28,,642.66,25.62,,642.66,14.77,,642.66,31.23,,642.66,33.85,,642.66,26.23,,642.66,21.38,,642.66,38.23,,642.66,16.08,,642.66,24.38,,642.66,24.62
514.1,9.5,,514.1,12.89,,514.1,19.28,,642.68,20.62,,642.68,-11.23,,642.68,11.23,,642.68,-2.15,,642.68,-3.77,,642.68,1.38,,642.68,2.23,,642.68,-13.92,,642.68,9.38,,642.68,3.62
514.33,12.5,,514.33,12.89,,514.33,17.28,,642.7,18.62,,642.7,-3.23,,642.7,-8.77,,642.7,-3.15,,642.7,-5.77,,642.7,-3.62,,642.7,5.23,,642.7,2.08,,642.7,18.38,,642.7,-3.38
514.55,17.5,,514.55,13.89,,514.55,16.28,,642.71,5.62,,642.71,-12.23,,642.71,-21.77,,642.71,-3.15,,642.71,-4.77,,642.71,-7.62,,642.71,-3.77,,642.71,-15.92,,642.71,-0.62,,642.71,0.62
514.78,13.5,,514.78,16.89,,514.78,13.28,,642.73,11.62,,642.73,4.77,,642.73,-10.77,,642.73,13.85,,642.73,5.23,,642.73,9.38,,642.73,4.23,,642.73,-8.92,,642.73,6.38,,642.73,11.62
515,13.5,,515,13.89,,515,19.28,,642.75,10.62,,642.75,7.77,,642.75,6.23,,642.75,14.85,,642.75,14.23,,642.75,13.38,,642.75,24.23,,642.75,9.08,,642.75,20.38,,642.75,21.62
515.23,15.5,,515.23,10.89,,515.23,17.28,,642.76,9.62,,642.76,-3.23,,642.76,-1.77,,642.76,12.85,,642.76,4.23,,642.76,-5.62,,642.76,-3.77,,642.76,7.08,,642.76,-1.62,,642.76,4.62
515.45,18.5,,515.45,14.89,,515.45,22.28,,642.78,7.62,,642.78,-11.23,,642.78,1.23,,642.78,14.85,,642.78,7.23,,642.78,-11.62,,642.78,-14.77,,642.78,2.08,,642.78,11.38,,642.78,-0.38
515.68,10.5,,515.68,14.89,,515.68,15.28,,642.8,0.62,,642.8,-9.23,,642.8,-9.77,,642.8,-11.15,,642.8,-8.77,,642.8,-10.62,,642.8,-15.77,,642.8,0.08,,642.8,-12.62,,642.8,-3.38
515.9,12.5,,515.9,12.89,,515.9,17.28,,642.81,-14.38,,642.81,-15.23,,642.81,-0.77,,642.81,-10.15,,642.81,-1.77,,642.81,-9.62,,642.81,-17.77,,642.81,-19.92,,642.81,-8.62,,642.81,-9.38
516.13,14.5,,516.13,13.89,,516.13,16.28,,642.83,-16.38,,642.83,-22.23,,642.83,-11.77,,642.83,-22.15,,642.83,-16.77,,642.83,-11.62,,642.83,-16.77,,642.83,-14.92,,642.83,-15.62,,642.83,-16.38
516.35,9.5,,516.35,14.89,,516.35,17.28,,642.84,-17.38,,642.84,-21.23,,642.84,0.23,,642.84,-5.15,,642.84,-5.77,,642.84,0.38,,642.84,-18.77,,642.84,4.08,,642.84,2.38,,642.84,-7.38
516.58,12.5,,516.58,12.89,,516.58,15.28,,642.86,8.62,,642.86,-1.23,,642.86,7.23,,642.86,-6.15,,642.86,-0.77,,642.86,4.38,,642.86,-4.77,,642.86,7.08,,642.86,10.38,,642.86,-6.38
516.8,22.5,,516.8,18.89,,516.8,24.28,,642.88,6.62,,642.88,2.77,,642.88,-6.77,,642.88,-10.15,,642.88,0.23,,642.88,-7.62,,642.88,-12.77,,642.88,1.08,,642.88,3.38,,642.88,-7.38
517.03,12.5,,517.03,13.89,,517.03,12.28,,642.89,10.62,,642.89,0.77,,642.89,6.23,,642.89,13.85,,642.89,5.23,,642.89,9.38,,642.89,8.23,,642.89,22.08,,642.89,12.38,,642.89,13.62
517.25,12.5,,517.25,15.89,,517.25,15.28,,642.91,35.62,,642.91,25.77,,642.91,36.23,,642.91,29.85,,642.91,37.23,,642.91,41.38,,642.91,29.23,,642.91,31.08,,642.91,31.38,,642.91,49.62
517.48,11.5,,517.48,12.89,,517.48,18.28,,642.93,3.62,,642.93,-2.23,,642.93,-3.77,,642.93,-11.15,,642.93,-0.77,,642.93,3.38,,642.93,-4.77,,642.93,-6.92,,642.93,-14.62,,642.93,6.62
517.7,14.5,,517.7,11.89,,517.7,21.28,,642.94,5.62,,642.94,12.77,,642.94,8.23,,642.94,-12.15,,642.94,-2.77,,642.94,-0.62,,642.94,-5.77,,642.94,3.08,,642.94,2.38,,642.94,-8.38
517.93,38.5,,517.93,44.89,,517.93,42.28,,642.96,13.62,,642.96,8.77,,642.96,4.23,,642.96,5.85,,642.96,18.23,,642.96,9.38,,642.96,2.23,,642.96,18.08,,642.96,26.38,,642.96,5.62
518.15,16.5,,518.15,15.89,,518.15,20.28,,642.98,5.62,,642.98,-2.23,,642.98,-0.77,,642.98,9.85,,642.98,5.23,,642.98,2.38,,642.98,-20.77,,642.98,13.08,,642.98,4.38,,642.98,6.62
518.38,14.5,,518.38,14.89,,518.38,17.28,,642.99,1.62,,642.99,2.77,,642.99,4.23,,642.99,-2.15,,642.99,3.23,,642.99,2.38,,642.99,5.23,,642.99,12.08,,642.99,3.38,,642.99,3.62
518.6,14.5,,518.6,13.89,,518.6,21.28,,643.01,4.62,,643.01,-1.23,,643.01,1.23,,643.01,-3.15,,643.01,16.23,,643.01,5.38,,643.01,13.23,,643.01,7.08,,643.01,1.38,,643.01,6.62
518.83,16.5,,518.83,14.89,,518.83,19.28,,643.03,-5.38,,643.03,-9.23,,643.03,2.23,,643.03,-9.15,,643.03,16.23,,643.03,-6.62,,643.03,-6.77,,643.03,-16.92,,643.03,-2.62,,643.03,10.62
519.05,17.5,,519.05,16.89,,519.05,15.28,,643.04,5.62,,643.04,-4.23,,643.04,5.23,,643.04,-15.15,,643.04,9.23,,643.04,-1.62,,643.04,-9.77,,643.04,-9.92,,643.04,-6.62,,643.04,-14.38
519.27,15.5,,519.27,17.89,,519.27,15.28,,643.06,5.62,,643.06,11.77,,643.06,16.23,,643.06,6.85,,643.06,16.23,,643.06,9.38,,643.06,-6.77,,643.06,-0.92,,643.06,15.38,,643.06,-9.38
519.5,14.5,,519.5,18.89,,519.5,13.28,,643.08,-0.38,,643.08,7.77,,643.08,-8.77,,643.08,-6.15,,643.08,5.23,,643.08,-1.62,,643.08,-2.77,,643.08,-7.92,,643.08,0.38,,643.08,-21.38
519.72,11.5,,519.72,16.89,,519.72,16.28,,643.09,9.62,,643.09,2.77,,643.09,-16.77,,643.09,-13.15,,643.09,-4.77,,643.09,-6.62,,643.09,-5.77,,643.09,-16.92,,643.09,2.38,,643.09,-28.38
519.95,14.5,,519.95,15.89,,519.95,22.28,,643.11,-9.38,,643.11,-8.23,,643.11,-11.77,,643.11,-11.15,,643.11,-7.77,,643.11,-8.62,,643.11,-20.77,,643.11,-26.92,,643.11,-16.62,,643.11,-24.38
520.17,16.5,,520.17,13.89,,520.17,18.28,,643.12,-7.38,,643.12,-10.23,,643.12,-4.77,,643.12,8.85,,643.12,-9.77,,643.12,-5.62,,643.12,-28.77,,643.12,-37.92,,643.12,-6.62,,643.12,-7.38
520.4,15.5,,520.4,11.89,,520.4,17.28,,643.14,1.62,,643.14,-9.23,,643.14,-6.77,,643.14,-16.15,,643.14,-13.77,,643.14,13.38,,643.14,-16.77,,643.14,-27.92,,643.14,1.38,,643.14,-5.38
520.62,13.5,,520.62,11.89,,520.62,18.28,,643.16,-1.38,,643.16,0.77,,643.16,-6.77,,643.16,-17.15,,643.16,-7.77,,643.16,-3.62,,643.16,-7.77,,643.16,-0.92,,643.16,-3.62,,643.16,-1.38
520.85,14.5,,520.85,14.89,,520.85,14.28,,643.17,9.62,,643.17,6.77,,643.17,4.23,,643.17,0.85,,643.17,5.23,,643.17,-1.62,,643.17,1.23,,643.17,0.08,,643.17,8.38,,643.17,8.62
521.07,7.5,,521.07,14.89,,521.07,14.28,,643.19,18.62,,643.19,21.77,,643.19,5.23,,643.19,24.85,,643.19,18.23,,643.19,15.38,,643.19,12.23,,643.19,23.08,,643.19,29.38,,643.19,21.62
521.3,16.5,,521.3,12.89,,521.3,19.28,,643.21,4.62,,643.21,5.77,,643.21,-2.77,,643.21,11.85,,643.21,21.23,,643.21,12.38,,643.21,9.23,,643.21,20.08,,643.21,21.38,,643.21,16.62
521.52,10.5,,521.52,16.89,,521.52,14.28,,643.22,-5.38,,643.22,-9.23,,643.22,1.23,,643.22,-4.15,,643.22,-4.77,,643.22,-5.62,,643.22,-1.77,,643.22,-8.92,,643.22,11.38,,643.22,1.62
521.75,19.5,,521.75,17.89,,521.75,18.28,,643.24,5.62,,643.24,19.77,,643.24,13.23,,643.24,10.85,,643.24,15.23,,643.24,8.38,,643.24,11.23,,643.24,19.08,,643.24,12.38,,643.24,11.62
521.97,10.5,,521.97,19.89,,521.97,18.28,,643.26,3.62,,643.26,9.77,,643.26,1.23,,643.26,-3.15,,643.26,-3.77,,643.26,4.38,,643.26,5.23,,643.26,10.08,,643.26,12.38,,643.26,14.62
522.2,9.5,,522.2,12.89,,522.2,16.28,,643.27,1.62,,643.27,-4.23,,643.27,0.23,,643.27,-10.15,,643.27,1.23,,643.27,1.38,,643.27,-10.77,,643.27,-15.92,,643.27,-1.62,,643.27,3.62
522.42,16.5,,522.42,13.89,,522.42,12.28,,643.29,-1.38,,643.29,0.77,,643.29,9.23,,643.29,-6.15,,643.29,1.23,,643.29,-0.62,,643.29,-20.77,,643.29,-1.92,,643.29,6.38,,643.29,8.62
522.65,11.5,,522.65,15.89,,522.65,15.28,,643.31,10.62,,643.31,16.77,,643.31,11.23,,643.31,-0.15,,643.31,0.23,,643.31,15.38,,643.31,-3.77,,643.31,-3.92,,643.31,26.38,,643.31,21.62
522.87,10.5,,522.87,12.89,,522.87,17.28,,643.32,5.62,,643.32,26.77,,643.32,-1.77,,643.32,9.85,,643.32,2.23,,643.32,6.38,,643.32,0.23,,643.32,5.08,,643.32,1.38,,643.32,11.62
523.09,10.5,,523.09,11.89,,523.09,17.28,,643.34,-5.38,,643.34,16.77,,643.34,1.23,,643.34,2.85,,643.34,2.23,,643.34,1.38,,643.34,2.23,,643.34,4.08,,643.34,-4.62,,643.34,-5.38
